,poi_fsq_id,poi_name,category_id,category_name,poi_distance,poi_address,station_id
3,5cb0f0ea1987ec002cf5b941,La Güerita Mexicana,13303,Mexican Restaurant,97,"Carrer de Manso, 53",f4fa7f17f346f7172eae9dbd166fbdf7
4,5831c1545d6ec6451e9e5375,Düal Café,13035,Coffee Shop,129,"Comte Borrell, 65",f4fa7f17f346f7172eae9dbd166fbdf7
5,5831c1545d6ec6451e9e5375,Düal Café,13065,Restaurant,129,"Comte Borrell, 65",f4fa7f17f346f7172eae9dbd166fbdf7
6,4d933b3b7ac3a35dd199d125,Bar Calders,13003,Bar,127,"Calle Parlament, 25",f4fa7f17f346f7172eae9dbd166fbdf7
7,4d933b3b7ac3a35dd199d125,Bar Calders,13302,Mediterranean Restaurant,127,"Calle Parlament, 25",f4fa7f17f346f7172eae9dbd166fbdf7
8,4d933b3b7ac3a35dd199d125,Bar Calders,13347,Tapas Restaurant,127,"Calle Parlament, 25",f4fa7f17f346f7172eae9dbd166fbdf7
9,50a3604ae4b0cd9e9db1839d,Café Cometa,13034,Café,154,"Parlament, 20",f4fa7f17f346f7172eae9dbd166fbdf7
10,50a3604ae4b0cd9e9db1839d,Café Cometa,13035,Coffee Shop,154,"Parlament, 20",f4fa7f17f346f7172eae9dbd166fbdf7
11,50a3604ae4b0cd9e9db1839d,Café Cometa,13065,Restaurant,154,"Parlament, 20",f4fa7f17f346f7172eae9dbd166fbdf7
12,5543eb6a498e3c0639c2473d,Bitter Cocktail Bar,13009,Cocktail Bar,163,"Calle Viladomat, 17",f4fa7f17f346f7172eae9dbd166fbdf7
13,4bf5a436bfeac928a1e29236,Bar Ramón,13003,Bar,191,"Comte Borrell, 81",f4fa7f17f346f7172eae9dbd166fbdf7
14,4bf5a436bfeac928a1e29236,Bar Ramón,13065,Restaurant,191,"Comte Borrell, 81",f4fa7f17f346f7172eae9dbd166fbdf7
15,58c05b1a9b7eac450ab4ec0c,Barna Brew,13006,Beer Bar,194,"Carrer del Parlament, 45",f4fa7f17f346f7172eae9dbd166fbdf7
16,58c05b1a9b7eac450ab4ec0c,Barna Brew,13065,Restaurant,194,"Carrer del Parlament, 45",f4fa7f17f346f7172eae9dbd166fbdf7
17,5b1bc17ec21cb1002c1abc89,Pummarola,13064,Pizzeria,260,"Ronda Sant Pau, 59",f4fa7f17f346f7172eae9dbd166fbdf7
18,53ff2d88498ed68ff1865816,Manso's Café,13336,Scandinavian Restaurant,276,"Carrer de Manso, 1",f4fa7f17f346f7172eae9dbd166fbdf7
0,51da77b450194ec38ba7b07e,Sant Pau Recinte Modernista,10030,History Museum,62,"Sant Antoni Maria Claret, 167",eb9804d8f13e410f242f9674d5a34452
1,4dd676cdd1647fcf3e31b964,BelleBuon,13236,Italian Restaurant,79,"Travessera de Gràcia, 441",eb9804d8f13e410f242f9674d5a34452
2,59fdc72e4186861cd18f8632,La Selva,13152,Brasserie,251,"Carrer de la Indústria, 138",eb9804d8f13e410f242f9674d5a34452
3,59fdc72e4186861cd18f8632,La Selva,13383,Steakhouse,251,"Carrer de la Indústria, 138",eb9804d8f13e410f242f9674d5a34452
4,50447f7de4b072dc97475858,La Cerveseria Clandestina,10000,Arts and Entertainment,252,"Corsega, 611",eb9804d8f13e410f242f9674d5a34452
5,50447f7de4b072dc97475858,La Cerveseria Clandestina,13006,Beer Bar,252,"Corsega, 611",eb9804d8f13e410f242f9674d5a34452
6,50447f7de4b072dc97475858,La Cerveseria Clandestina,13065,Restaurant,252,"Corsega, 611",eb9804d8f13e410f242f9674d5a34452
7,54918f8a498e93529c091b0b,Phenomena,10026,Indie Movie Theater,275,"Sant Antoni Maria Claret, 168",eb9804d8f13e410f242f9674d5a34452
8,4d094d8d143cb60c3ee37fa6,Il Piccolo Focone,13064,Pizzeria,497,"Calle Dos de Maig, 268",eb9804d8f13e410f242f9674d5a34452
9,4d094d8d143cb60c3ee37fa6,Il Piccolo Focone,13236,Italian Restaurant,497,"Calle Dos de Maig, 268",eb9804d8f13e410f242f9674d5a34452
10,4d094d8d143cb60c3ee37fa6,Il Piccolo Focone,13338,Seafood Restaurant,497,"Calle Dos de Maig, 268",eb9804d8f13e410f242f9674d5a34452
11,5ca5b5e4237dee002c72b7ce,Camelia Art Café,13028,Breakfast Spot,510,"Padilla, 264",eb9804d8f13e410f242f9674d5a34452
12,4b92718cf964a520e5f933e3,El Felino,13236,Italian Restaurant,652,"Calle Marina, 269",eb9804d8f13e410f242f9674d5a34452
13,4e516c7752b1e893ad76fe76,Plaça de Gaudí,16041,Plaza,724,,eb9804d8f13e410f242f9674d5a34452
14,4bbf2b6a85fbb7139fb47167,Mendieta,13034,Café,708,"Mallorca, 517",eb9804d8f13e410f242f9674d5a34452
15,4bbf2b6a85fbb7139fb47167,Mendieta,13039,Deli,708,"Mallorca, 517",eb9804d8f13e410f242f9674d5a34452
16,4bbf2b6a85fbb7139fb47167,Mendieta,13070,Argentinian Restaurant,708,"Mallorca, 517",eb9804d8f13e410f242f9674d5a34452
0,4e3057396284021061f48155,Les Tres Creus,16046,Scenic Lookout,331,"Calle Olot, s/n",85754ee6b3be59b9e61376c7d72cd0eb
1,533ff0b9498ea930209f1d36,Plaça de la Natura,16020,Historic and Protected Site,472,,85754ee6b3be59b9e61376c7d72cd0eb
2,53e8f39e498e86b221d79b14,Chivuo's,13029,Brewery,531,"Carrer del Torrent de l'Olla, 175",85754ee6b3be59b9e61376c7d72cd0eb
3,53e8f39e498e86b221d79b14,Chivuo's,13031,Burger Joint,531,"Carrer del Torrent de l'Olla, 175",85754ee6b3be59b9e61376c7d72cd0eb
4,53e8f39e498e86b221d79b14,Chivuo's,13334,Sandwich Spot,531,"Carrer del Torrent de l'Olla, 175",85754ee6b3be59b9e61376c7d72cd0eb
5,55c8dea5498e157e0d14b7af,La Rovira,13029,Brewery,524,,85754ee6b3be59b9e61376c7d72cd0eb
6,4b76bca2f964a520975b2ee3,Park Güell,16032,Park,531,"Calle Olot, s/n",85754ee6b3be59b9e61376c7d72cd0eb
7,4b76bca2f964a520975b2ee3,Park Güell,16017,Garden,531,"Calle Olot, s/n",85754ee6b3be59b9e61376c7d72cd0eb
8,4bfbe53495a4a5930562ab70,Plaça de les Dones del 36,16041,Plaza,568,"Plaza de Les Dones del, 36",85754ee6b3be59b9e61376c7d72cd0eb
9,5a0b45976bd36b61c9ccfc72,Bar Salvatge,13025,Wine Bar,656,"Carrer de Verdi, 50",85754ee6b3be59b9e61376c7d72cd0eb
10,5a0b45976bd36b61c9ccfc72,Bar Salvatge,13057,Gastropub,656,"Carrer de Verdi, 50",85754ee6b3be59b9e61376c7d72cd0eb
11,56893aed38faf74793911a00,A Casa Portuguesa,13002,Bakery,687,"Carrer de l'or, 8",85754ee6b3be59b9e61376c7d72cd0eb
12,56893aed38faf74793911a00,A Casa Portuguesa,13047,Pastry Shop,687,"Carrer de l'or, 8",85754ee6b3be59b9e61376c7d72cd0eb
13,56893aed38faf74793911a00,A Casa Portuguesa,13065,Restaurant,687,"Carrer de l'or, 8",85754ee6b3be59b9e61376c7d72cd0eb
14,4adcda51f964a520ab4121e3,Casa Vicens,16026,Monument,695,"Calle Carolines, 18-24",85754ee6b3be59b9e61376c7d72cd0eb
15,5425d07d498e78cec49d8fc1,Gasterea,13003,Bar,710,"Calle Verdi, 39",85754ee6b3be59b9e61376c7d72cd0eb
16,5425d07d498e78cec49d8fc1,Gasterea,13347,Tapas Restaurant,710,"Calle Verdi, 39",85754ee6b3be59b9e61376c7d72cd0eb
0,5b3151f8916bc1002c162722,Triki-Trac,13302,Mediterranean Restaurant,67,"Carrer de Numància, 10",4221670311bebbea4f1f557ffcd04050
1,587575ced6fe904f58247c66,El Asador del Bierzo,13065,Restaurant,225,"Carrer de Mallorca, 18",4221670311bebbea4f1f557ffcd04050
2,4c7424601b30a09367d9eb09,Addis Abeba,13143,Ethiopian Restaurant,398,"Calle Vallespir, 44",4221670311bebbea4f1f557ffcd04050
3,5453fd31498e92ceba9316a2,Maido,13263,Japanese Restaurant,421,"Carrer del Vallespir, 19",4221670311bebbea4f1f557ffcd04050
4,5453fd31498e92ceba9316a2,Maido,13347,Tapas Restaurant,421,"Carrer del Vallespir, 19",4221670311bebbea4f1f557ffcd04050
5,4adcda5af964a5204c4421e3,Celler de Gelida,17076,Liquor Store,451,"Vallespir, 65",4221670311bebbea4f1f557ffcd04050
6,4adcda5af964a5204c4421e3,Celler de Gelida,17080,Wine Store,451,"Vallespir, 65",4221670311bebbea4f1f557ffcd04050
7,56615e05498e9cc51df03a22,La Mundana,13057,Gastropub,472,"Vallespir, 93",4221670311bebbea4f1f557ffcd04050
8,56615e05498e9cc51df03a22,La Mundana,13302,Mediterranean Restaurant,472,"Vallespir, 93",4221670311bebbea4f1f557ffcd04050
9,56615e05498e9cc51df03a22,La Mundana,13345,Spanish Restaurant,472,"Vallespir, 93",4221670311bebbea4f1f557ffcd04050
10,524bf13911d2f5fbb7a4ec4e,Zumzeig Cinema,10026,Indie Movie Theater,485,"Calle Béjar, 53",4221670311bebbea4f1f557ffcd04050
11,524bf13911d2f5fbb7a4ec4e,Zumzeig Cinema,13065,Restaurant,485,"Calle Béjar, 53",4221670311bebbea4f1f557ffcd04050
12,4ce297a169136dcbc548f0e6,Piornedo,13034,Café,453,"Calle Nicaragua, 84",4221670311bebbea4f1f557ffcd04050
13,4ce297a169136dcbc548f0e6,Piornedo,13347,Tapas Restaurant,453,"Calle Nicaragua, 84",4221670311bebbea4f1f557ffcd04050
14,56e5ae20498eebccde70be82,Tirsa Bcn Cocktail Bar,13016,Lounge,518,"Mallorca, 25",4221670311bebbea4f1f557ffcd04050
15,56e5ae20498eebccde70be82,Tirsa Bcn Cocktail Bar,13065,Restaurant,518,"Mallorca, 25",4221670311bebbea4f1f557ffcd04050
16,56917116498e1cf94b2936b8,La Capricciosa,13064,Pizzeria,505,"Corcega, 65",4221670311bebbea4f1f557ffcd04050
0,535d0ecf498e482b55d797f3,Cascada Monumental,16026,Monument,275,"Passeig de Picasso, 21",cbd7a9e3c74db2af2926d83c711e13e7
1,5839885e6b0cdb2394669df6,El Chigre 1769,13025,Wine Bar,286,"Carrer Fusina, 5",cbd7a9e3c74db2af2926d83c711e13e7
2,5839885e6b0cdb2394669df6,El Chigre 1769,13065,Restaurant,286,"Carrer Fusina, 5",cbd7a9e3c74db2af2926d83c711e13e7
3,4fe19d5577166959c3f187a1,Elsa y Fred,13057,Gastropub,304,"Carrer del Rec Comtal, 11",cbd7a9e3c74db2af2926d83c711e13e7
4,4fe19d5577166959c3f187a1,Elsa y Fred,13347,Tapas Restaurant,304,"Carrer del Rec Comtal, 11",cbd7a9e3c74db2af2926d83c711e13e7
5,4adcda50f964a520384121e3,Triumphal Arch (Arc de Triomf),16026,Monument,330,,cbd7a9e3c74db2af2926d83c711e13e7
6,4e86ff2fb634f7b9e100b964,Bodega Maestrazgo,17076,Liquor Store,339,"Calle Sant Pere Mes Baix, 90",cbd7a9e3c74db2af2926d83c711e13e7
7,4e86ff2fb634f7b9e100b964,Bodega Maestrazgo,17080,Wine Store,339,"Calle Sant Pere Mes Baix, 90",cbd7a9e3c74db2af2926d83c711e13e7
8,4c8e158758668cfa0ba2ceec,Umbracle,16017,Garden,257,"Passeig Picasso, 13",cbd7a9e3c74db2af2926d83c711e13e7
9,4eb7e9302c5b53141b5d01aa,Magatzem Escolà,17076,Liquor Store,339,"Calle Comercial, 13",cbd7a9e3c74db2af2926d83c711e13e7
10,59f2e86fd3cce8308e6d29cb,Alsur Café & Backdoor Bar,13028,Breakfast Spot,380,"Carrer de la Ribera, 18",cbd7a9e3c74db2af2926d83c711e13e7
11,4b67e767f964a520af602be3,Pastisseria Hofmann,13002,Bakery,426,"Flassaders, 44",cbd7a9e3c74db2af2926d83c711e13e7
12,4b67e767f964a520af602be3,Pastisseria Hofmann,13040,Dessert Shop,426,"Flassaders, 44",cbd7a9e3c74db2af2926d83c711e13e7
13,4b67e767f964a520af602be3,Pastisseria Hofmann,13065,Restaurant,426,"Flassaders, 44",cbd7a9e3c74db2af2926d83c711e13e7
14,4f7176cde4b0d1b3a40615ff,Santa Fe,13034,Café,416,"Lington, 17",cbd7a9e3c74db2af2926d83c711e13e7
15,4f7176cde4b0d1b3a40615ff,Santa Fe,13065,Restaurant,416,"Lington, 17",cbd7a9e3c74db2af2926d83c711e13e7
0,4b8137c6f964a520df9a30e3,El Asador de Aranda,13026,BBQ Joint,198,"Calle Pau Claris, 70",f4d8965d9acfe29d7b109123ac723c74
1,4b8137c6f964a520df9a30e3,El Asador de Aranda,13338,Seafood Restaurant,198,"Calle Pau Claris, 70",f4d8965d9acfe29d7b109123ac723c74
2,4b8137c6f964a520df9a30e3,El Asador de Aranda,13345,Spanish Restaurant,198,"Calle Pau Claris, 70",f4d8965d9acfe29d7b109123ac723c74
3,4af1b973f964a52083e221e3,Palau de la Música Catalana,12082,Organization,230,Calle Palau de la Música 4-6,f4d8965d9acfe29d7b109123ac723c74
4,52fafeb4498e411285ad33be,Nømad Coffee Lab & Shop,13003,Bar,248,"Pasatge Sert, 12",f4d8965d9acfe29d7b109123ac723c74
5,52fafeb4498e411285ad33be,Nømad Coffee Lab & Shop,13034,Café,248,"Pasatge Sert, 12",f4d8965d9acfe29d7b109123ac723c74
6,52fafeb4498e411285ad33be,Nømad Coffee Lab & Shop,13035,Coffee Shop,248,"Pasatge Sert, 12",f4d8965d9acfe29d7b109123ac723c74
7,54b25f1b498ec7c488e87ba2,Casa Lolea,13302,Mediterranean Restaurant,256,"Sant Pere Mes Alt, 49",f4d8965d9acfe29d7b109123ac723c74
8,54b25f1b498ec7c488e87ba2,Casa Lolea,13347,Tapas Restaurant,256,"Sant Pere Mes Alt, 49",f4d8965d9acfe29d7b109123ac723c74
9,5752fb31498e6ea327f962f3,Oggi Gelato,13046,Ice Cream Parlor,330,"Carrer Comtal, 15",f4d8965d9acfe29d7b109123ac723c74
10,5752fb31498e6ea327f962f3,Oggi Gelato,13065,Restaurant,330,"Carrer Comtal, 15",f4d8965d9acfe29d7b109123ac723c74
11,4e89eb6030f84f195d237c71,El Club del Gourmet,17068,Gourmet Store,336,,f4d8965d9acfe29d7b109123ac723c74
12,51796c8ce4b0318a0e585036,Other Stories,17052,Women's Store,437,"Passeig de Gràcia, 8-10",f4d8965d9acfe29d7b109123ac723c74
13,4adcda50f964a520274121e3,Plaça de Catalunya,16041,Plaza,450,"Plaça de Catalunya, 9999",f4d8965d9acfe29d7b109123ac723c74
14,584ac5b39c439d26c07c5736,Zara,17043,Clothing Store,547,"Plaça Catalunya, 5",f4d8965d9acfe29d7b109123ac723c74
15,4adcda50f964a520384121e3,Triumphal Arch (Arc de Triomf),16026,Monument,554,,f4d8965d9acfe29d7b109123ac723c74
0,4bc04d28461576b02bfc7932,Mercat d'Horta,17059,Butcher,35,"Calle Tajo, 75",23f495a807f88f6a5a1a2aa73b8fb5a3
1,4bc04d28461576b02bfc7932,Mercat d'Horta,17069,Grocery Store,35,"Calle Tajo, 75",23f495a807f88f6a5a1a2aa73b8fb5a3
2,4bdc819603be20a1d6a7849b,Quimet d'Horta,13003,Bar,194,"Plaça D'Eivissa, 10",23f495a807f88f6a5a1a2aa73b8fb5a3
3,4bdc819603be20a1d6a7849b,Quimet d'Horta,13334,Sandwich Spot,194,"Plaça D'Eivissa, 10",23f495a807f88f6a5a1a2aa73b8fb5a3
4,4bdc819603be20a1d6a7849b,Quimet d'Horta,13347,Tapas Restaurant,194,"Plaça D'Eivissa, 10",23f495a807f88f6a5a1a2aa73b8fb5a3
5,4d5ee116338bb60cbff014bd,Samba Brasil Horta,13018,Pub,260,,23f495a807f88f6a5a1a2aa73b8fb5a3
6,4dab1837a86e771ea731bc98,La Crema,13029,Brewery,258,"Calle Dante Alighieri, 77",23f495a807f88f6a5a1a2aa73b8fb5a3
7,4dab1837a86e771ea731bc98,La Crema,13034,Café,258,"Calle Dante Alighieri, 77",23f495a807f88f6a5a1a2aa73b8fb5a3
8,4dab1837a86e771ea731bc98,La Crema,13065,Restaurant,258,"Calle Dante Alighieri, 77",23f495a807f88f6a5a1a2aa73b8fb5a3
9,4c3f61f3ff711b8dacd60e05,Txetxu Taberna,13065,Restaurant,282,"Tajo, 29",23f495a807f88f6a5a1a2aa73b8fb5a3
10,52a37d4b11d2c18af2f3eae0,VinoMio,13029,Brewery,316,"Carrer del Tajo, 19",23f495a807f88f6a5a1a2aa73b8fb5a3
11,52a37d4b11d2c18af2f3eae0,VinoMio,13347,Tapas Restaurant,316,"Carrer del Tajo, 19",23f495a807f88f6a5a1a2aa73b8fb5a3
12,4cec30da057e5481252d2152,La Vitamínica de Horta,13377,Vegan and Vegetarian Restaurant,331,"Pg. Maragall, 413",23f495a807f88f6a5a1a2aa73b8fb5a3
13,4d8ddc8f6174a0939cb9b9e3,Bodega Massana,13003,Bar,340,"Horta, 1",23f495a807f88f6a5a1a2aa73b8fb5a3
14,4d8ddc8f6174a0939cb9b9e3,Bodega Massana,13347,Tapas Restaurant,340,"Horta, 1",23f495a807f88f6a5a1a2aa73b8fb5a3
15,4d8ddc8f6174a0939cb9b9e3,Bodega Massana,13387,Winery,340,"Horta, 1",23f495a807f88f6a5a1a2aa73b8fb5a3
16,51ea75ac498e19bd2d955f1e,Parc de les Rieres d'Horta,16032,Park,356,,23f495a807f88f6a5a1a2aa73b8fb5a3
17,52fcc758498e31c1f307f91a,Destapa't,13003,Bar,264,"Carrer de Chapí, 56",23f495a807f88f6a5a1a2aa73b8fb5a3
18,52fcc758498e31c1f307f91a,Destapa't,13347,Tapas Restaurant,264,"Carrer de Chapí, 56",23f495a807f88f6a5a1a2aa73b8fb5a3
0,55e83016498e5e3435e72f06,Toma Ya Street Food,13322,Peruvian Restaurant,62,"Calle Nil I Fabra, 34-36",4ec39ba0bb29d1ca4292b40933dc6bb8
1,53e8f39e498e86b221d79b14,Chivuo's,13029,Brewery,211,"Carrer del Torrent de l'Olla, 175",4ec39ba0bb29d1ca4292b40933dc6bb8
2,53e8f39e498e86b221d79b14,Chivuo's,13031,Burger Joint,211,"Carrer del Torrent de l'Olla, 175",4ec39ba0bb29d1ca4292b40933dc6bb8
3,53e8f39e498e86b221d79b14,Chivuo's,13334,Sandwich Spot,211,"Carrer del Torrent de l'Olla, 175",4ec39ba0bb29d1ca4292b40933dc6bb8
4,4bfbe53495a4a5930562ab70,Plaça de les Dones del 36,16041,Plaza,216,"Plaza de Les Dones del, 36",4ec39ba0bb29d1ca4292b40933dc6bb8
5,4d37fec3dd896a31d32e2a21,Lukumas,13002,Bakery,236,"Torrent de l'Olla, 169",4ec39ba0bb29d1ca4292b40933dc6bb8
6,4d37fec3dd896a31d32e2a21,Lukumas,13040,Dessert Shop,236,"Torrent de l'Olla, 169",4ec39ba0bb29d1ca4292b40933dc6bb8
7,4d37fec3dd896a31d32e2a21,Lukumas,13145,Fast Food Restaurant,236,"Torrent de l'Olla, 169",4ec39ba0bb29d1ca4292b40933dc6bb8
8,4adcda51f964a520ab4121e3,Casa Vicens,16026,Monument,287,"Calle Carolines, 18-24",4ec39ba0bb29d1ca4292b40933dc6bb8
9,4b3f2fc5f964a52084a425e3,Biblioteca Jaume Fuster,12080,Library,269,Plaça de Lesseps 20-22,4ec39ba0bb29d1ca4292b40933dc6bb8
10,4bfe9d34261eb7139b334ad7,Plaça de Trilla,16041,Plaza,265,,4ec39ba0bb29d1ca4292b40933dc6bb8
11,4bd9db193904a59332e8439e,La Taberna de Lesseps,13302,Mediterranean Restaurant,316,"Septimània, 23",4ec39ba0bb29d1ca4292b40933dc6bb8
12,4bd9db193904a59332e8439e,La Taberna de Lesseps,13338,Seafood Restaurant,316,"Septimània, 23",4ec39ba0bb29d1ca4292b40933dc6bb8
13,4bd9db193904a59332e8439e,La Taberna de Lesseps,13383,Steakhouse,316,"Septimània, 23",4ec39ba0bb29d1ca4292b40933dc6bb8
14,50c212eee4b02a8da2b09692,Macchina Pasta Bar,13236,Italian Restaurant,360,"Asturies, 17",4ec39ba0bb29d1ca4292b40933dc6bb8
15,4bbf8bcb461576b0c9bc7832,El Petit Bangkok,13352,Thai Restaurant,382,"Calle Vallirana, 29",4ec39ba0bb29d1ca4292b40933dc6bb8
0,4adcda55f964a520114321e3,Granja Elena,13155,Catalan Restaurant,96,"Passeig de la Zona Franca, 228",f02902460e1873902ce5cd04c4733484
1,4adcda55f964a520114321e3,Granja Elena,13302,Mediterranean Restaurant,96,"Passeig de la Zona Franca, 228",f02902460e1873902ce5cd04c4733484
2,4adcda55f964a520114321e3,Granja Elena,13345,Spanish Restaurant,96,"Passeig de la Zona Franca, 228",f02902460e1873902ce5cd04c4733484
3,5ae77507d1a402002cc927cd,Goiko Grill,13031,Burger Joint,279,"Gran Vía de Les Corts Catalanes, 129",f02902460e1873902ce5cd04c4733484
4,4c34a0a97cc0c9b6a19bf39a,Biblioteca Francesc Candel,12080,Library,203,"Amnistia Internacional, 10",f02902460e1873902ce5cd04c4733484
5,4cfab0afa9042c0f3f06e10a,Frankfurt Plaça,13029,Brewery,284,"Parcerisa, 48",f02902460e1873902ce5cd04c4733484
6,4cfab0afa9042c0f3f06e10a,Frankfurt Plaça,13031,Burger Joint,284,"Parcerisa, 48",f02902460e1873902ce5cd04c4733484
7,4cfab0afa9042c0f3f06e10a,Frankfurt Plaça,13035,Coffee Shop,284,"Parcerisa, 48",f02902460e1873902ce5cd04c4733484
8,4b801706f964a5202d5130e3,Wala,17119,Bicycle Store,253,"Passeig de la Zona Franca, 191",f02902460e1873902ce5cd04c4733484
9,4bc1c55e4cdfc9b6af069521,Restaurante Maxi,13347,Tapas Restaurant,396,"Carretera Prat, 30",f02902460e1873902ce5cd04c4733484
10,4d3c0ca98edf37042b5daca5,Piripipao,13302,Mediterranean Restaurant,473,"Arquitectura, 20",f02902460e1873902ce5cd04c4733484
11,4d3c0ca98edf37042b5daca5,Piripipao,13347,Tapas Restaurant,473,"Arquitectura, 20",f02902460e1873902ce5cd04c4733484
12,4bc37c622a89ef3b7418f588,La Tagliatella,13236,Italian Restaurant,330,Gran Vía de Les Corts Catalanes 149-151,f02902460e1873902ce5cd04c4733484
13,4e48f197aeb70e74f4b44f8e,Granier,13002,Bakery,336,"Passeig de la Zona Franca, 182",f02902460e1873902ce5cd04c4733484
14,4cd91c9a7d454688aff5eeed,Mercat de la Marina,17065,Farmers Market,381,"Pg. Zona Franca, 178",f02902460e1873902ce5cd04c4733484
15,4cd91c9a7d454688aff5eeed,Mercat de la Marina,17069,Grocery Store,381,"Pg. Zona Franca, 178",f02902460e1873902ce5cd04c4733484
0,4baf2128f964a520b6ec3be3,Estadi Narcís Sala - UE Sant Andreu,18064,Soccer Field,117,,1139f0f7f91f6444cfaec68ec53b8433
1,4f2e99d7e4b00ef1a6450e45,Avis,13065,Restaurant,158,"Calle Liuva, 47",1139f0f7f91f6444cfaec68ec53b8433
2,5376059c498ebea29f00b36b,Bar Torrente,13347,Tapas Restaurant,357,"Calle Parellada, 28",1139f0f7f91f6444cfaec68ec53b8433
3,53872f62498e94fb758709d1,Casa Ametller,17070,Organic Grocery,425,"Gran de Sant Andreu, 157",1139f0f7f91f6444cfaec68ec53b8433
4,52ecc295498e28504bd5fbc5,Several cafè,13034,Café,442,"Gran de Sant Andreu, 165",1139f0f7f91f6444cfaec68ec53b8433
5,52ecc295498e28504bd5fbc5,Several cafè,13035,Coffee Shop,442,"Gran de Sant Andreu, 165",1139f0f7f91f6444cfaec68ec53b8433
6,52ecc295498e28504bd5fbc5,Several cafè,13065,Restaurant,442,"Gran de Sant Andreu, 165",1139f0f7f91f6444cfaec68ec53b8433
7,556c5202498e8be4c2455934,Ateneu l'Harmonia,10000,Arts and Entertainment,420,"Carrer Sant Adrià, 20",1139f0f7f91f6444cfaec68ec53b8433
8,4daacc806e81162ae7de5c15,El Asador de Aranda,13345,Spanish Restaurant,596,"Londres, 94",1139f0f7f91f6444cfaec68ec53b8433
9,4bd9eb043904a593bf3e449e,Societat Cultural i Esportiva la Lira,12005,Cultural Center,528,"Coroleu, 15",1139f0f7f91f6444cfaec68ec53b8433
10,4bd9eb043904a593bf3e449e,Societat Cultural i Esportiva la Lira,13065,Restaurant,528,"Coroleu, 15",1139f0f7f91f6444cfaec68ec53b8433
11,58d408dfdebdf6693d98a238,Garage Beer Co,13029,Brewery,699,"Carrer de Sant Adrià, 66",1139f0f7f91f6444cfaec68ec53b8433
12,58d408dfdebdf6693d98a238,Garage Beer Co,13065,Restaurant,699,"Carrer de Sant Adrià, 66",1139f0f7f91f6444cfaec68ec53b8433
13,590896ec5d891b372346f974,Cyclic Beer Farm,13029,Brewery,686,"Carrer de Coll, 37",1139f0f7f91f6444cfaec68ec53b8433
14,590896ec5d891b372346f974,Cyclic Beer Farm,13065,Restaurant,686,"Carrer de Coll, 37",1139f0f7f91f6444cfaec68ec53b8433
0,5246f12111d237dc8e49218d,Hi Jauh Usb,10047,Public Art,47,"Calle Passatge del Caminal, 13",2ac4f6528d3b970a9fb266edd9776986
1,5a969e50364d973f1d9492d3,Koh,13072,Asian Restaurant,58,"Pujades, 133",2ac4f6528d3b970a9fb266edd9776986
2,50beabeefe1e2c36c5bf5526,Ultra-Local Records,17098,Music Store,75,"Calle de Pujades, 113",2ac4f6528d3b970a9fb266edd9776986
3,56b519c4498e81e730fba505,La Tavernícola,13070,Argentinian Restaurant,120,"Roc Boronat, 70",2ac4f6528d3b970a9fb266edd9776986
4,5778efcb498e3d88513e9de8,Furnos,13002,Bakery,120,"Carrer Maria Aguilo, 67",2ac4f6528d3b970a9fb266edd9776986
5,5469e572498edc6b88d8c1fd,Can Dendê,13028,Breakfast Spot,139,"Ciutat de Granada, 44",2ac4f6528d3b970a9fb266edd9776986
6,5ba397333fcee8002ce9d8bc,Cafeteria Industrial,13037,Cafeteria,176,"Calle de Pallars, 154",2ac4f6528d3b970a9fb266edd9776986
7,556d6217498ef50c5d323048,Nømad Roaster's Home,13003,Bar,211,"Calle de Pujades, 95",2ac4f6528d3b970a9fb266edd9776986
8,556d6217498ef50c5d323048,Nømad Roaster's Home,13035,Coffee Shop,211,"Calle de Pujades, 95",2ac4f6528d3b970a9fb266edd9776986
9,4e15b15d18384368edd1d202,Market Cuina Fresca,13034,Café,176,"Calle Badajoz, 83",2ac4f6528d3b970a9fb266edd9776986
10,4e15b15d18384368edd1d202,Market Cuina Fresca,13302,Mediterranean Restaurant,176,"Calle Badajoz, 83",2ac4f6528d3b970a9fb266edd9776986
11,555f2357498ee6528074710b,Espai Joliu,13034,Café,213,"Carrer de Badajoz, 95",2ac4f6528d3b970a9fb266edd9776986
12,555f2357498ee6528074710b,Espai Joliu,13035,Coffee Shop,213,"Carrer de Badajoz, 95",2ac4f6528d3b970a9fb266edd9776986
13,555f2357498ee6528074710b,Espai Joliu,13065,Restaurant,213,"Carrer de Badajoz, 95",2ac4f6528d3b970a9fb266edd9776986
0,4bf7b0fb5efe2d7f57656934,Parc de les Aigües,16032,Park,176,"Plaza D'Alfons el Savi, 3",09257dd0300decf3aa34145b7988dbba
1,58c31b7c5cab2f055726dedf,Comida de Olla,13065,Restaurant,291,"Praga, 1",09257dd0300decf3aa34145b7988dbba
2,4cae08fd2e75ef3b67d9931d,Basilicata,13297,Latin American Restaurant,412,"Carrer de l'Alcalde de Móstoles, 30",09257dd0300decf3aa34145b7988dbba
3,4e96d64202d5458d049a3772,Jardins del Doctor,16032,Park,467,,09257dd0300decf3aa34145b7988dbba
4,4be68ff5bcef2d7fb24405e5,Parc del Guinardó,16032,Park,584,"Carrer de Garriga I Roca, 1",09257dd0300decf3aa34145b7988dbba
